# file...... house_1_10.csv
# date...... Wed Jul 26 22:24:25 2017
# user...... hieutn
# host...... (null)
# target.... house 947
# trigger... (none)
# interval.. 300
# limit..... 0
# timestamp,cooling_setpoint,heating_setpoint,air_temperature,outdoor_temperature,hvac_load,last_cooling_load,system_mode
2004-07-01 00:00:00 CDT,+72,+70,+71.6388,+78.982,+0,+0,OFF
2004-07-01 00:05:00 CDT,+72,+70,+72.1616,+78.817,+0,+0,OFF
2004-07-01 00:10:00 CDT,+72,+70,+72.4091,+78.652,+0,+0,OFF
2004-07-01 00:15:00 CDT,+72,+70,+71.1117,+78.487,+0,+2.69705,OFF
2004-07-01 00:20:00 CDT,+72,+70,+72.0609,+78.322,+0,+2.69705,OFF
2004-07-01 00:25:00 CDT,+72,+70,+72.4241,+78.157,+0,+2.69705,OFF
2004-07-01 00:30:00 CDT,+72,+70,+71.3744,+77.992,+0,+2.68753,OFF
2004-07-01 00:35:00 CDT,+72,+70,+72.1665,+77.827,+0,+2.68753,OFF
2004-07-01 00:40:00 CDT,+72,+70,+72.4775,+77.662,+0,+2.68753,OFF
2004-07-01 00:45:00 CDT,+72,+70,+71.6379,+77.497,+0,+2.67795,OFF
2004-07-01 00:50:00 CDT,+72,+70,+72.2525,+77.332,+0,+2.67795,OFF
2004-07-01 00:55:00 CDT,+72,+70,+72.3637,+77.167,+2.66886,+2.66886,COOL
2004-07-01 01:00:00 CDT,+72,+70,+71.7505,+77.002,+0,+2.6688,OFF
2004-07-01 01:05:00 CDT,+72,+70,+72.2714,+76.837,+0,+2.6688,OFF
2004-07-01 01:10:00 CDT,+72,+70,+72.4902,+76.672,+0,+2.6688,OFF
2004-07-01 01:15:00 CDT,+72,+70,+71.6409,+76.507,+0,+2.65708,OFF
2004-07-01 01:20:00 CDT,+72,+70,+72.2072,+76.342,+0,+2.65708,OFF
2004-07-01 01:25:00 CDT,+72,+70,+72.4333,+76.177,+0,+2.65708,OFF
2004-07-01 01:30:00 CDT,+72,+70,+71.1336,+76.012,+0,+2.64544,OFF
2004-07-01 01:35:00 CDT,+72,+70,+72.0093,+75.847,+0,+2.64544,OFF
2004-07-01 01:40:00 CDT,+72,+70,+72.3191,+75.682,+0,+2.64544,OFF
2004-07-01 01:45:00 CDT,+72,+70,+72.4629,+75.517,+0,+2.64544,OFF
2004-07-01 01:50:00 CDT,+72,+70,+71.2757,+75.352,+0,+2.6331,OFF
2004-07-01 01:55:00 CDT,+72,+70,+72.0308,+75.187,+0,+2.6331,OFF
2004-07-01 02:00:00 CDT,+72,+70,+72.2979,+75.022,+0,+2.6331,OFF
2004-07-01 02:05:00 CDT,+72,+70,+72.4187,+74.857,+0,+2.6331,OFF
2004-07-01 02:10:00 CDT,+72,+70,+72.4963,+74.692,+0,+2.6331,OFF
2004-07-01 02:15:00 CDT,+72,+70,+71.5799,+74.527,+0,+2.61595,OFF
