# file...... house_11_5.csv
# date...... Wed Jul 26 22:24:25 2017
# user...... hieutn
# host...... (null)
# target.... house 1968
# trigger... (none)
# interval.. 300
# limit..... 0
# timestamp,cooling_setpoint,heating_setpoint,air_temperature,outdoor_temperature,hvac_load,last_cooling_load,system_mode
2004-07-01 00:00:00 CDT,+72,+70,+71.7091,+78.982,+0,+0,OFF
2004-07-01 00:05:00 CDT,+72,+70,+72.1482,+78.817,+0,+0,OFF
2004-07-01 00:10:00 CDT,+72,+70,+72.3673,+78.652,+0,+0,OFF
2004-07-01 00:15:00 CDT,+72,+70,+72.279,+78.487,+3.08676,+3.08676,COOL
2004-07-01 00:20:00 CDT,+72,+70,+71.9106,+78.322,+0,+3.08687,OFF
2004-07-01 00:25:00 CDT,+72,+70,+72.3206,+78.157,+0,+3.08687,OFF
2004-07-01 00:30:00 CDT,+72,+70,+72.0636,+77.992,+3.07628,+3.07628,COOL
2004-07-01 00:35:00 CDT,+72,+70,+71.9709,+77.827,+0,+3.07397,OFF
2004-07-01 00:40:00 CDT,+72,+70,+72.3595,+77.662,+0,+3.07397,OFF
2004-07-01 00:45:00 CDT,+72,+70,+71.5702,+77.497,+3.06359,+3.06359,COOL
2004-07-01 00:50:00 CDT,+72,+70,+72.0621,+77.332,+0,+3.06345,OFF
2004-07-01 00:55:00 CDT,+72,+70,+72.3938,+77.167,+0,+3.06345,OFF
2004-07-01 01:00:00 CDT,+72,+70,+71.3694,+77.002,+0,+3.05174,OFF
2004-07-01 01:05:00 CDT,+72,+70,+72.0937,+76.837,+0,+3.05174,OFF
2004-07-01 01:10:00 CDT,+72,+70,+72.3892,+76.672,+0,+3.05174,OFF
2004-07-01 01:15:00 CDT,+72,+70,+71.5982,+76.507,+3.03953,+3.03953,COOL
2004-07-01 01:20:00 CDT,+72,+70,+72.0148,+76.342,+0,+3.03988,OFF
2004-07-01 01:25:00 CDT,+72,+70,+72.3334,+76.177,+0,+3.03988,OFF
2004-07-01 01:30:00 CDT,+72,+70,+72.4832,+76.012,+0,+3.03988,OFF
2004-07-01 01:35:00 CDT,+72,+70,+71.7226,+75.847,+0,+3.02678,OFF
2004-07-01 01:40:00 CDT,+72,+70,+72.19,+75.682,+0,+3.02678,OFF
2004-07-01 01:45:00 CDT,+72,+70,+72.3865,+75.517,+0,+3.02678,OFF
2004-07-01 01:50:00 CDT,+72,+70,+72.4882,+75.352,+0,+3.02678,OFF
2004-07-01 01:55:00 CDT,+72,+70,+71.7047,+75.187,+0,+3.0084,OFF
2004-07-01 02:00:00 CDT,+72,+70,+72.1577,+75.022,+0,+3.0084,OFF
2004-07-01 02:05:00 CDT,+72,+70,+72.3415,+74.857,+0,+3.0084,OFF
2004-07-01 02:10:00 CDT,+72,+70,+72.4324,+74.692,+0,+3.0084,OFF
2004-07-01 02:15:00 CDT,+72,+70,+72.4894,+74.527,+0,+3.0084,OFF
2004-07-01 02:20:00 CDT,+72,+70,+71.6315,+74.362,+0,+2.98858,OFF
2004-07-01 02:25:00 CDT,+72,+70,+72.1005,+74.197,+0,+2.98858,OFF
2004-07-01 02:30:00 CDT,+72,+70,+72.2834,+74.032,+0,+2.98858,OFF
2004-07-01 02:35:00 CDT,+72,+70,+72.3664,+73.867,+0,+2.98858,OFF
2004-07-01 02:40:00 CDT,+72,+70,+72.4133,+73.702,+0,+2.98858,OFF
2004-07-01 02:45:00 CDT,+72,+70,+72.4459,+73.537,+0,+2.98858,OFF
2004-07-01 02:50:00 CDT,+72,+70,+72.4717,+73.372,+0,+2.98858,OFF
2004-07-01 02:55:00 CDT,+72,+70,+72.4936,+73.207,+0,+2.98858,OFF
2004-07-01 03:00:00 CDT,+72,+70,+71.5252,+73.042,+0,+2.95448,OFF
2004-07-01 03:05:00 CDT,+72,+70,+72.0273,+72.877,+0,+2.95448,OFF
2004-07-01 03:10:00 CDT,+72,+70,+72.2088,+72.712,+0,+2.95448,OFF
2004-07-01 03:15:00 CDT,+72,+70,+72.2788,+72.547,+0,+2.95448,OFF
2004-07-01 03:20:00 CDT,+72,+70,+72.3089,+72.382,+0,+2.95448,OFF
2004-07-01 03:25:00 CDT,+72,+70,+72.3237,+72.217,+0,+2.95448,OFF
2004-07-01 03:30:00 CDT,+72,+70,+72.332,+72.052,+0,+2.95448,OFF
2004-07-01 03:35:00 CDT,+72,+70,+72.3362,+71.887,+0,+2.95448,OFF
2004-07-01 03:40:00 CDT,+72,+70,+72.3368,+71.722,+0,+2.95448,OFF
2004-07-01 03:45:00 CDT,+72,+70,+72.3353,+71.557,+0,+2.95448,OFF
2004-07-01 03:50:00 CDT,+72,+70,+72.3324,+71.392,+0,+2.95448,OFF
2004-07-01 03:55:00 CDT,+72,+70,+72.3284,+71.227,+0,+2.95448,OFF
2004-07-01 04:00:00 CDT,+72,+70,+72.3208,+71.062,+0,+2.95448,OFF
2004-07-01 04:05:00 CDT,+72,+70,+72.3107,+70.897,+0,+2.95448,OFF
2004-07-01 04:10:00 CDT,+72,+70,+72.298,+70.732,+0,+2.95448,OFF
2004-07-01 04:15:00 CDT,+72,+70,+72.2829,+70.567,+0,+2.95448,OFF
2004-07-01 04:20:00 CDT,+72,+70,+72.2656,+70.402,+0,+2.95448,OFF
2004-07-01 04:25:00 CDT,+72,+70,+72.2445,+70.237,+0,+2.95448,OFF
2004-07-01 04:30:00 CDT,+72,+70,+72.2236,+70.072,+0,+2.95448,OFF
2004-07-01 04:35:00 CDT,+72,+70,+72.2,+69.907,+0,+2.95448,OFF
2004-07-01 04:40:00 CDT,+72,+70,+72.1741,+69.742,+0,+2.95448,OFF
2004-07-01 04:45:00 CDT,+72,+70,+72.1461,+69.577,+0,+2.95448,OFF
2004-07-01 04:50:00 CDT,+72,+70,+72.116,+69.412,+0,+2.95448,OFF
2004-07-01 04:55:00 CDT,+72,+70,+72.0839,+69.247,+0,+2.95448,OFF
2004-07-01 05:00:00 CDT,+72,+70,+72.0498,+69.082,+0,+2.95448,OFF
2004-07-01 05:05:00 CDT,+72,+70,+72.0159,+69.082,+0,+2.95448,OFF
2004-07-01 05:10:00 CDT,+72,+70,+71.9884,+69.082,+0,+2.95448,OFF
2004-07-01 05:15:00 CDT,+72,+70,+71.9633,+69.082,+0,+2.95448,OFF
2004-07-01 05:20:00 CDT,+72,+70,+71.9392,+69.082,+0,+2.95448,OFF
2004-07-01 05:25:00 CDT,+72,+70,+71.9158,+69.082,+0,+2.95448,OFF
2004-07-01 05:30:00 CDT,+72,+70,+71.8928,+69.082,+0,+2.95448,OFF
2004-07-01 05:35:00 CDT,+72,+70,+71.8701,+69.082,+0,+2.95448,OFF
2004-07-01 05:40:00 CDT,+72,+70,+71.8478,+69.082,+0,+2.95448,OFF
2004-07-01 05:45:00 CDT,+72,+70,+71.8259,+69.082,+0,+2.95448,OFF
