# file...... house_14_2.csv
# date...... Wed Jul 26 22:24:25 2017
# user...... hieutn
# host...... (null)
# target.... house 2260
# trigger... (none)
# interval.. 300
# limit..... 0
# timestamp,cooling_setpoint,heating_setpoint,air_temperature,outdoor_temperature,hvac_load,last_cooling_load,system_mode
2004-07-01 00:00:00 CDT,+72,+70,+71.1117,+78.982,+0,+0,OFF
2004-07-01 00:05:00 CDT,+72,+70,+71.6891,+78.817,+0,+0,OFF
2004-07-01 00:10:00 CDT,+72,+70,+71.9615,+78.652,+0,+0,OFF
2004-07-01 00:15:00 CDT,+72,+70,+72.141,+78.487,+0,+0,OFF
2004-07-01 00:20:00 CDT,+72,+70,+72.2896,+78.322,+0,+0,OFF
2004-07-01 00:25:00 CDT,+72,+70,+72.4252,+78.157,+0,+0,OFF
2004-07-01 00:30:00 CDT,+72,+70,+71.0686,+77.992,+0,+2.6678,OFF
2004-07-01 00:35:00 CDT,+72,+70,+72.0263,+77.827,+0,+2.6678,OFF
2004-07-01 00:40:00 CDT,+72,+70,+72.3897,+77.662,+0,+2.6678,OFF
2004-07-01 00:45:00 CDT,+72,+70,+71.154,+77.497,+0,+2.65703,OFF
2004-07-01 00:50:00 CDT,+72,+70,+72.0772,+77.332,+0,+2.65703,OFF
2004-07-01 00:55:00 CDT,+72,+70,+72.4236,+77.167,+0,+2.65703,OFF
2004-07-01 01:00:00 CDT,+72,+70,+71.3687,+77.002,+0,+2.64731,OFF
2004-07-01 01:05:00 CDT,+72,+70,+72.1409,+76.837,+0,+2.64731,OFF
2004-07-01 01:10:00 CDT,+72,+70,+72.4351,+76.672,+0,+2.64731,OFF
2004-07-01 01:15:00 CDT,+72,+70,+71.3615,+76.507,+0,+2.63698,OFF
2004-07-01 01:20:00 CDT,+72,+70,+72.1198,+76.342,+0,+2.63698,OFF
2004-07-01 01:25:00 CDT,+72,+70,+72.4038,+76.177,+0,+2.63698,OFF
2004-07-01 01:30:00 CDT,+72,+70,+71.0696,+76.012,+2.62585,+2.62585,COOL
2004-07-01 01:35:00 CDT,+72,+70,+71.9735,+75.847,+0,+2.62585,OFF
2004-07-01 01:40:00 CDT,+72,+70,+72.3168,+75.682,+0,+2.62585,OFF
2004-07-01 01:45:00 CDT,+72,+70,+72.471,+75.517,+0,+2.62585,OFF
2004-07-01 01:50:00 CDT,+72,+70,+71.4424,+75.352,+0,+2.61358,OFF
2004-07-01 01:55:00 CDT,+72,+70,+72.0977,+75.187,+0,+2.61358,OFF
2004-07-01 02:00:00 CDT,+72,+70,+72.3374,+75.022,+0,+2.61358,OFF
2004-07-01 02:05:00 CDT,+72,+70,+72.4505,+74.857,+0,+2.61358,OFF
2004-07-01 02:10:00 CDT,+72,+70,+71.0828,+74.692,+2.59792,+2.59792,COOL
2004-07-01 02:15:00 CDT,+72,+70,+71.905,+74.527,+0,+2.59782,OFF
2004-07-01 02:20:00 CDT,+72,+70,+72.2258,+74.362,+0,+2.59782,OFF
2004-07-01 02:25:00 CDT,+72,+70,+72.3564,+74.197,+0,+2.59782,OFF
2004-07-01 02:30:00 CDT,+72,+70,+72.4289,+74.032,+0,+2.59782,OFF
2004-07-01 02:35:00 CDT,+72,+70,+72.4817,+73.867,+0,+2.59782,OFF
2004-07-01 02:40:00 CDT,+72,+70,+71.2535,+73.702,+0,+2.5783,OFF
2004-07-01 02:45:00 CDT,+72,+70,+71.9743,+73.537,+0,+2.5783,OFF
2004-07-01 02:50:00 CDT,+72,+70,+72.2116,+73.372,+0,+2.5783,OFF
2004-07-01 02:55:00 CDT,+72,+70,+72.3058,+73.207,+0,+2.5783,OFF
2004-07-01 03:00:00 CDT,+72,+70,+72.3554,+73.042,+0,+2.5783,OFF
2004-07-01 03:05:00 CDT,+72,+70,+72.3883,+72.877,+0,+2.5783,OFF
2004-07-01 03:10:00 CDT,+72,+70,+72.4147,+72.712,+0,+2.5783,OFF
2004-07-01 03:15:00 CDT,+72,+70,+72.4365,+72.547,+0,+2.5783,OFF
2004-07-01 03:20:00 CDT,+72,+70,+72.4547,+72.382,+0,+2.5783,OFF
2004-07-01 03:25:00 CDT,+72,+70,+72.4694,+72.217,+0,+2.5783,OFF
2004-07-01 03:30:00 CDT,+72,+70,+72.4814,+72.052,+0,+2.5783,OFF
2004-07-01 03:35:00 CDT,+72,+70,+72.4899,+71.887,+0,+2.5783,OFF
2004-07-01 03:40:00 CDT,+72,+70,+72.4945,+71.722,+0,+2.5783,OFF
2004-07-01 03:45:00 CDT,+72,+70,+72.4966,+71.557,+0,+2.5783,OFF
2004-07-01 03:50:00 CDT,+72,+70,+72.497,+71.392,+0,+2.5783,OFF
2004-07-01 03:55:00 CDT,+72,+70,+72.4959,+71.227,+0,+2.5783,OFF
2004-07-01 04:00:00 CDT,+72,+70,+72.4901,+71.062,+0,+2.5783,OFF
2004-07-01 04:05:00 CDT,+72,+70,+72.4815,+70.897,+0,+2.5783,OFF
2004-07-01 04:10:00 CDT,+72,+70,+72.4696,+70.732,+0,+2.5783,OFF
2004-07-01 04:15:00 CDT,+72,+70,+72.4548,+70.567,+0,+2.5783,OFF
2004-07-01 04:20:00 CDT,+72,+70,+72.4371,+70.402,+0,+2.5783,OFF
2004-07-01 04:25:00 CDT,+72,+70,+72.4149,+70.237,+0,+2.5783,OFF
2004-07-01 04:30:00 CDT,+72,+70,+72.3928,+70.072,+0,+2.5783,OFF
2004-07-01 04:35:00 CDT,+72,+70,+72.3673,+69.907,+0,+2.5783,OFF
2004-07-01 04:40:00 CDT,+72,+70,+72.3391,+69.742,+0,+2.5783,OFF
2004-07-01 04:45:00 CDT,+72,+70,+72.3082,+69.577,+0,+2.5783,OFF
2004-07-01 04:50:00 CDT,+72,+70,+72.2748,+69.412,+0,+2.5783,OFF
2004-07-01 04:55:00 CDT,+72,+70,+72.239,+69.247,+0,+2.5783,OFF
2004-07-01 05:00:00 CDT,+72,+70,+72.2008,+69.082,+0,+2.5783,OFF
2004-07-01 05:05:00 CDT,+72,+70,+72.1637,+69.082,+0,+2.5783,OFF
2004-07-01 05:10:00 CDT,+72,+70,+72.1339,+69.082,+0,+2.5783,OFF
2004-07-01 05:15:00 CDT,+72,+70,+72.1065,+69.082,+0,+2.5783,OFF
2004-07-01 05:20:00 CDT,+72,+70,+72.0802,+69.082,+0,+2.5783,OFF
2004-07-01 05:25:00 CDT,+72,+70,+72.0545,+69.082,+0,+2.5783,OFF
2004-07-01 05:30:00 CDT,+72,+70,+72.0294,+69.082,+0,+2.5783,OFF
2004-07-01 05:35:00 CDT,+72,+70,+72.0047,+69.082,+0,+2.5783,OFF
2004-07-01 05:40:00 CDT,+72,+70,+71.9806,+69.082,+0,+2.5783,OFF
2004-07-01 05:45:00 CDT,+72,+70,+71.9568,+69.082,+0,+2.5783,OFF
2004-07-01 05:50:00 CDT,+72,+70,+71.9335,+69.082,+0,+2.5783,OFF
2004-07-01 05:55:00 CDT,+72,+70,+71.9106,+69.082,+0,+2.5783,OFF
2004-07-01 06:00:00 CDT,+72,+70,+71.8882,+69.082,+0,+2.5783,OFF
2004-07-01 06:05:00 CDT,+72,+70,+71.8774,+69.157,+0,+2.5783,OFF
2004-07-01 06:10:00 CDT,+72,+70,+71.8695,+69.232,+0,+2.5783,OFF
2004-07-01 06:15:00 CDT,+72,+70,+71.8642,+69.307,+0,+2.5783,OFF
2004-07-01 06:20:00 CDT,+72,+70,+71.8614,+69.382,+0,+2.5783,OFF
2004-07-01 06:25:00 CDT,+72,+70,+71.8609,+69.457,+0,+2.5783,OFF
2004-07-01 06:30:00 CDT,+72,+70,+71.8628,+69.532,+0,+2.5783,OFF
2004-07-01 06:35:00 CDT,+72,+70,+71.8669,+69.607,+0,+2.5783,OFF
2004-07-01 06:40:00 CDT,+72,+70,+71.8732,+69.682,+0,+2.5783,OFF
2004-07-01 06:45:00 CDT,+72,+70,+71.8817,+69.757,+0,+2.5783,OFF
2004-07-01 06:50:00 CDT,+72,+70,+71.8923,+69.832,+0,+2.5783,OFF
2004-07-01 06:55:00 CDT,+72,+70,+71.905,+69.907,+0,+2.5783,OFF
2004-07-01 07:00:00 CDT,+72,+70,+71.9198,+69.982,+0,+2.5783,OFF
2004-07-01 07:05:00 CDT,+72,+70,+71.95,+70.147,+0,+2.5783,OFF
2004-07-01 07:10:00 CDT,+72,+70,+71.9958,+70.312,+0,+2.5783,OFF
2004-07-01 07:15:00 CDT,+72,+70,+72.0529,+70.477,+0,+2.5783,OFF
2004-07-01 07:20:00 CDT,+72,+70,+72.1198,+70.642,+0,+2.5783,OFF
2004-07-01 07:25:00 CDT,+72,+70,+72.196,+70.807,+0,+2.5783,OFF
2004-07-01 07:30:00 CDT,+72,+70,+72.2919,+70.972,+0,+2.5783,OFF
2004-07-01 07:35:00 CDT,+72,+70,+72.3896,+71.137,+0,+2.5783,OFF
2004-07-01 07:40:00 CDT,+72,+70,+72.4961,+71.302,+0,+2.5783,OFF
2004-07-01 07:45:00 CDT,+72,+70,+71.6706,+71.467,+0,+2.52739,OFF
