# file...... house_15_3.csv
# date...... Wed Jul 26 22:24:25 2017
# user...... hieutn
# host...... (null)
# target.... house 2375
# trigger... (none)
# interval.. 300
# limit..... 0
# timestamp,cooling_setpoint,heating_setpoint,air_temperature,outdoor_temperature,hvac_load,last_cooling_load,system_mode
2004-07-01 00:00:00 CDT,+72,+70,+69.772,+78.982,+0,+0,OFF
2004-07-01 00:05:00 CDT,+72,+70,+70.3893,+78.817,+0,+0,OFF
2004-07-01 00:10:00 CDT,+72,+70,+70.6872,+78.652,+0,+0,OFF
2004-07-01 00:15:00 CDT,+72,+70,+70.8827,+78.487,+0,+0,OFF
2004-07-01 00:20:00 CDT,+72,+70,+71.0429,+78.322,+0,+0,OFF
2004-07-01 00:25:00 CDT,+72,+70,+71.1886,+78.157,+0,+0,OFF
2004-07-01 00:30:00 CDT,+72,+70,+71.3261,+77.992,+0,+0,OFF
2004-07-01 00:35:00 CDT,+72,+70,+71.4576,+77.827,+0,+0,OFF
2004-07-01 00:40:00 CDT,+72,+70,+71.5838,+77.662,+0,+0,OFF
2004-07-01 00:45:00 CDT,+72,+70,+71.7049,+77.497,+0,+0,OFF
2004-07-01 00:50:00 CDT,+72,+70,+71.821,+77.332,+0,+0,OFF
2004-07-01 00:55:00 CDT,+72,+70,+71.9323,+77.167,+0,+0,OFF
2004-07-01 01:00:00 CDT,+72,+70,+72.0389,+77.002,+0,+0,OFF
2004-07-01 01:05:00 CDT,+72,+70,+72.137,+76.837,+0,+0,OFF
2004-07-01 01:10:00 CDT,+72,+70,+72.2319,+76.672,+0,+0,OFF
2004-07-01 01:15:00 CDT,+72,+70,+72.3227,+76.507,+0,+0,OFF
2004-07-01 01:20:00 CDT,+72,+70,+72.4093,+76.342,+0,+0,OFF
2004-07-01 01:25:00 CDT,+72,+70,+72.4917,+76.177,+0,+0,OFF
2004-07-01 01:30:00 CDT,+72,+70,+71.5433,+76.012,+0,+3.05163,OFF
2004-07-01 01:35:00 CDT,+72,+70,+72.108,+75.847,+0,+3.05163,OFF
2004-07-01 01:40:00 CDT,+72,+70,+72.3333,+75.682,+0,+3.05163,OFF
2004-07-01 01:45:00 CDT,+72,+70,+72.4508,+75.517,+0,+3.05163,OFF
