# file...... house_12_2.csv
# date...... Wed Jul 26 22:24:25 2017
# user...... hieutn
# host...... (null)
# target.... house 2046
# trigger... (none)
# interval.. 300
# limit..... 0
# timestamp,cooling_setpoint,heating_setpoint,air_temperature,outdoor_temperature,hvac_load,last_cooling_load,system_mode
2004-07-01 00:00:00 CDT,+72,+70,+69.7818,+78.982,+0,+0,OFF
2004-07-01 00:05:00 CDT,+72,+70,+70.4396,+78.817,+0,+0,OFF
2004-07-01 00:10:00 CDT,+72,+70,+70.7556,+78.652,+0,+0,OFF
2004-07-01 00:15:00 CDT,+72,+70,+70.9607,+78.487,+0,+0,OFF
2004-07-01 00:20:00 CDT,+72,+70,+71.127,+78.322,+0,+0,OFF
2004-07-01 00:25:00 CDT,+72,+70,+71.2774,+78.157,+0,+0,OFF
2004-07-01 00:30:00 CDT,+72,+70,+71.4188,+77.992,+0,+0,OFF
2004-07-01 00:35:00 CDT,+72,+70,+71.5535,+77.827,+0,+0,OFF
2004-07-01 00:40:00 CDT,+72,+70,+71.6825,+77.662,+0,+0,OFF
2004-07-01 00:45:00 CDT,+72,+70,+71.8061,+77.497,+0,+0,OFF
2004-07-01 00:50:00 CDT,+72,+70,+71.9242,+77.332,+0,+0,OFF
2004-07-01 00:55:00 CDT,+72,+70,+72.0372,+77.167,+0,+0,OFF
2004-07-01 01:00:00 CDT,+72,+70,+72.1452,+77.002,+0,+0,OFF
2004-07-01 01:05:00 CDT,+72,+70,+72.2444,+76.837,+0,+0,OFF
2004-07-01 01:10:00 CDT,+72,+70,+72.34,+76.672,+0,+0,OFF
2004-07-01 01:15:00 CDT,+72,+70,+72.4313,+76.507,+0,+0,OFF
2004-07-01 01:20:00 CDT,+72,+70,+71.6631,+76.342,+3.05523,+3.05523,COOL
2004-07-01 01:25:00 CDT,+72,+70,+71.8341,+76.177,+0,+3.05555,OFF
2004-07-01 01:30:00 CDT,+72,+70,+72.2368,+76.012,+0,+3.05555,OFF
2004-07-01 01:35:00 CDT,+72,+70,+72.4154,+75.847,+0,+3.05555,OFF
2004-07-01 01:40:00 CDT,+72,+70,+71.6023,+75.682,+3.0421,+3.0421,COOL
2004-07-01 01:45:00 CDT,+72,+70,+71.8408,+75.517,+0,+3.04226,OFF
2004-07-01 01:50:00 CDT,+72,+70,+72.2294,+75.352,+0,+3.04226,OFF
2004-07-01 01:55:00 CDT,+72,+70,+72.3955,+75.187,+0,+3.04226,OFF
2004-07-01 02:00:00 CDT,+72,+70,+72.4891,+75.022,+0,+3.04226,OFF
2004-07-01 02:05:00 CDT,+72,+70,+71.5358,+74.857,+0,+3.0237,OFF
2004-07-01 02:10:00 CDT,+72,+70,+72.0879,+74.692,+0,+3.0237,OFF
2004-07-01 02:15:00 CDT,+72,+70,+72.2971,+74.527,+0,+3.0237,OFF
2004-07-01 02:20:00 CDT,+72,+70,+72.3961,+74.362,+0,+3.0237,OFF
2004-07-01 02:25:00 CDT,+72,+70,+72.4579,+74.197,+0,+3.0237,OFF
2004-07-01 02:30:00 CDT,+72,+70,+71.9907,+74.032,+3.00084,+3.00084,COOL
2004-07-01 02:35:00 CDT,+72,+70,+71.7188,+73.867,+0,+3.0004,OFF
2004-07-01 02:40:00 CDT,+72,+70,+72.119,+73.702,+0,+3.0004,OFF
2004-07-01 02:45:00 CDT,+72,+70,+72.2686,+73.537,+0,+3.0004,OFF
2004-07-01 02:50:00 CDT,+72,+70,+72.3373,+73.372,+0,+3.0004,OFF
2004-07-01 02:55:00 CDT,+72,+70,+72.3783,+73.207,+0,+3.0004,OFF
2004-07-01 03:00:00 CDT,+72,+70,+72.4081,+73.042,+0,+3.0004,OFF
2004-07-01 03:05:00 CDT,+72,+70,+72.4308,+72.877,+0,+3.0004,OFF
2004-07-01 03:10:00 CDT,+72,+70,+72.45,+72.712,+0,+3.0004,OFF
2004-07-01 03:15:00 CDT,+72,+70,+72.4655,+72.547,+0,+3.0004,OFF
2004-07-01 03:20:00 CDT,+72,+70,+72.4777,+72.382,+0,+3.0004,OFF
2004-07-01 03:25:00 CDT,+72,+70,+72.4867,+72.217,+0,+3.0004,OFF
2004-07-01 03:30:00 CDT,+72,+70,+72.4932,+72.052,+0,+3.0004,OFF
2004-07-01 03:35:00 CDT,+72,+70,+72.4963,+71.887,+0,+3.0004,OFF
2004-07-01 03:40:00 CDT,+72,+70,+72.4957,+71.722,+0,+3.0004,OFF
2004-07-01 03:45:00 CDT,+72,+70,+72.4928,+71.557,+0,+3.0004,OFF
2004-07-01 03:50:00 CDT,+72,+70,+72.4883,+71.392,+0,+3.0004,OFF
2004-07-01 03:55:00 CDT,+72,+70,+72.4825,+71.227,+0,+3.0004,OFF
2004-07-01 04:00:00 CDT,+72,+70,+72.4721,+71.062,+0,+3.0004,OFF
2004-07-01 04:05:00 CDT,+72,+70,+72.459,+70.897,+0,+3.0004,OFF
2004-07-01 04:10:00 CDT,+72,+70,+72.4427,+70.732,+0,+3.0004,OFF
2004-07-01 04:15:00 CDT,+72,+70,+72.4236,+70.567,+0,+3.0004,OFF
2004-07-01 04:20:00 CDT,+72,+70,+72.4019,+70.402,+0,+3.0004,OFF
2004-07-01 04:25:00 CDT,+72,+70,+72.3756,+70.237,+0,+3.0004,OFF
2004-07-01 04:30:00 CDT,+72,+70,+72.3496,+70.072,+0,+3.0004,OFF
2004-07-01 04:35:00 CDT,+72,+70,+72.3204,+69.907,+0,+3.0004,OFF
2004-07-01 04:40:00 CDT,+72,+70,+72.2886,+69.742,+0,+3.0004,OFF
2004-07-01 04:45:00 CDT,+72,+70,+72.2542,+69.577,+0,+3.0004,OFF
2004-07-01 04:50:00 CDT,+72,+70,+72.2174,+69.412,+0,+3.0004,OFF
2004-07-01 04:55:00 CDT,+72,+70,+72.1783,+69.247,+0,+3.0004,OFF
2004-07-01 05:00:00 CDT,+72,+70,+72.1369,+69.082,+0,+3.0004,OFF
2004-07-01 05:05:00 CDT,+72,+70,+72.0962,+69.082,+0,+3.0004,OFF
2004-07-01 05:10:00 CDT,+72,+70,+72.0631,+69.082,+0,+3.0004,OFF
2004-07-01 05:15:00 CDT,+72,+70,+72.0328,+69.082,+0,+3.0004,OFF
2004-07-01 05:20:00 CDT,+72,+70,+72.0036,+69.082,+0,+3.0004,OFF
2004-07-01 05:25:00 CDT,+72,+70,+71.9753,+69.082,+0,+3.0004,OFF
2004-07-01 05:30:00 CDT,+72,+70,+71.9475,+69.082,+0,+3.0004,OFF
2004-07-01 05:35:00 CDT,+72,+70,+71.9202,+69.082,+0,+3.0004,OFF
