# file...... house_13_3.csv
# date...... Wed Jul 26 22:24:25 2017
# user...... hieutn
# host...... (null)
# target.... house 2162
# trigger... (none)
# interval.. 300
# limit..... 0
# timestamp,cooling_setpoint,heating_setpoint,air_temperature,outdoor_temperature,hvac_load,last_cooling_load,system_mode
2004-07-01 00:00:00 CDT,+72,+70,+72.123,+78.982,+0,+0,OFF
2004-07-01 00:05:00 CDT,+72,+70,+71.2681,+78.817,+0,+4.04679,OFF
2004-07-01 00:10:00 CDT,+72,+70,+72.311,+78.652,+0,+4.04679,OFF
2004-07-01 00:15:00 CDT,+72,+70,+71.5413,+78.487,+0,+4.03737,OFF
2004-07-01 00:20:00 CDT,+72,+70,+72.3786,+78.322,+0,+4.03737,OFF
2004-07-01 00:25:00 CDT,+72,+70,+71.6138,+78.157,+0,+4.02786,OFF
2004-07-01 00:30:00 CDT,+72,+70,+72.3709,+77.992,+0,+4.02786,OFF
2004-07-01 00:35:00 CDT,+72,+70,+71.5259,+77.827,+0,+4.01586,OFF
2004-07-01 00:40:00 CDT,+72,+70,+72.301,+77.662,+0,+4.01586,OFF
2004-07-01 00:45:00 CDT,+72,+70,+71.2425,+77.497,+0,+4.00361,OFF
2004-07-01 00:50:00 CDT,+72,+70,+72.1572,+77.332,+0,+4.00361,OFF
2004-07-01 00:55:00 CDT,+72,+70,+72.0349,+77.167,+3.99407,+3.99407,COOL
2004-07-01 01:00:00 CDT,+72,+70,+71.8775,+77.002,+0,+3.9931,OFF
2004-07-01 01:05:00 CDT,+72,+70,+72.3732,+76.837,+0,+3.9931,OFF
2004-07-01 01:10:00 CDT,+72,+70,+71.2388,+76.672,+0,+3.98112,OFF
2004-07-01 01:15:00 CDT,+72,+70,+72.0869,+76.507,+0,+3.98112,OFF
2004-07-01 01:20:00 CDT,+72,+70,+72.4275,+76.342,+0,+3.98112,OFF
2004-07-01 01:25:00 CDT,+72,+70,+71.3607,+76.177,+0,+3.96555,OFF
2004-07-01 01:30:00 CDT,+72,+70,+72.099,+76.012,+0,+3.96555,OFF
2004-07-01 01:35:00 CDT,+72,+70,+72.3966,+75.847,+0,+3.96555,OFF
2004-07-01 01:40:00 CDT,+72,+70,+71.1663,+75.682,+3.94843,+3.94843,COOL
2004-07-01 01:45:00 CDT,+72,+70,+71.9184,+75.517,+0,+3.9478,OFF
2004-07-01 01:50:00 CDT,+72,+70,+72.2815,+75.352,+0,+3.9478,OFF
2004-07-01 01:55:00 CDT,+72,+70,+72.4444,+75.187,+0,+3.9478,OFF
2004-07-01 02:00:00 CDT,+72,+70,+71.0807,+75.022,+0,+3.9273,OFF
2004-07-01 02:05:00 CDT,+72,+70,+71.9235,+74.857,+0,+3.9273,OFF
2004-07-01 02:10:00 CDT,+72,+70,+72.2411,+74.692,+0,+3.9273,OFF
2004-07-01 02:15:00 CDT,+72,+70,+72.38,+74.527,+0,+3.9273,OFF
2004-07-01 02:20:00 CDT,+72,+70,+72.4559,+74.362,+0,+3.9273,OFF
2004-07-01 02:25:00 CDT,+72,+70,+71.8049,+74.197,+3.89916,+3.89916,COOL
2004-07-01 02:30:00 CDT,+72,+70,+71.7247,+74.032,+0,+3.89845,OFF
2004-07-01 02:35:00 CDT,+72,+70,+72.1192,+73.867,+0,+3.89845,OFF
2004-07-01 02:40:00 CDT,+72,+70,+72.2734,+73.702,+0,+3.89845,OFF
2004-07-01 02:45:00 CDT,+72,+70,+72.3443,+73.537,+0,+3.89845,OFF
2004-07-01 02:50:00 CDT,+72,+70,+72.3846,+73.372,+0,+3.89845,OFF
2004-07-01 02:55:00 CDT,+72,+70,+72.4123,+73.207,+0,+3.89845,OFF
2004-07-01 03:00:00 CDT,+72,+70,+72.4329,+73.042,+0,+3.89845,OFF
2004-07-01 03:05:00 CDT,+72,+70,+72.4477,+72.877,+0,+3.89845,OFF
2004-07-01 03:10:00 CDT,+72,+70,+72.4589,+72.712,+0,+3.89845,OFF
2004-07-01 03:15:00 CDT,+72,+70,+72.4662,+72.547,+0,+3.89845,OFF
2004-07-01 03:20:00 CDT,+72,+70,+72.4699,+72.382,+0,+3.89845,OFF
2004-07-01 03:25:00 CDT,+72,+70,+72.4701,+72.217,+0,+3.89845,OFF
2004-07-01 03:30:00 CDT,+72,+70,+72.4676,+72.052,+0,+3.89845,OFF
2004-07-01 03:35:00 CDT,+72,+70,+72.4614,+71.887,+0,+3.89845,OFF
2004-07-01 03:40:00 CDT,+72,+70,+72.4512,+71.722,+0,+3.89845,OFF
2004-07-01 03:45:00 CDT,+72,+70,+72.4385,+71.557,+0,+3.89845,OFF
2004-07-01 03:50:00 CDT,+72,+70,+72.4242,+71.392,+0,+3.89845,OFF
2004-07-01 03:55:00 CDT,+72,+70,+72.4087,+71.227,+0,+3.89845,OFF
2004-07-01 04:00:00 CDT,+72,+70,+72.3882,+71.062,+0,+3.89845,OFF
2004-07-01 04:05:00 CDT,+72,+70,+72.3644,+70.897,+0,+3.89845,OFF
2004-07-01 04:10:00 CDT,+72,+70,+72.3373,+70.732,+0,+3.89845,OFF
2004-07-01 04:15:00 CDT,+72,+70,+72.3071,+70.567,+0,+3.89845,OFF
2004-07-01 04:20:00 CDT,+72,+70,+72.2741,+70.402,+0,+3.89845,OFF
2004-07-01 04:25:00 CDT,+72,+70,+72.2361,+70.237,+0,+3.89845,OFF
2004-07-01 04:30:00 CDT,+72,+70,+72.1988,+70.072,+0,+3.89845,OFF
2004-07-01 04:35:00 CDT,+72,+70,+72.158,+69.907,+0,+3.89845,OFF
2004-07-01 04:40:00 CDT,+72,+70,+72.1144,+69.742,+0,+3.89845,OFF
2004-07-01 04:45:00 CDT,+72,+70,+72.0681,+69.577,+0,+3.89845,OFF
2004-07-01 04:50:00 CDT,+72,+70,+72.0193,+69.412,+0,+3.89845,OFF
2004-07-01 04:55:00 CDT,+72,+70,+71.9681,+69.247,+0,+3.89845,OFF
2004-07-01 05:00:00 CDT,+72,+70,+71.9145,+69.082,+0,+3.89845,OFF
2004-07-01 05:05:00 CDT,+72,+70,+71.8609,+69.082,+0,+3.89845,OFF
2004-07-01 05:10:00 CDT,+72,+70,+71.8172,+69.082,+0,+3.89845,OFF
2004-07-01 05:15:00 CDT,+72,+70,+71.7773,+69.082,+0,+3.89845,OFF
2004-07-01 05:20:00 CDT,+72,+70,+71.7392,+69.082,+0,+3.89845,OFF
2004-07-01 05:25:00 CDT,+72,+70,+71.7022,+69.082,+0,+3.89845,OFF
2004-07-01 05:30:00 CDT,+72,+70,+71.6661,+69.082,+0,+3.89845,OFF
2004-07-01 05:35:00 CDT,+72,+70,+71.6309,+69.082,+0,+3.89845,OFF
2004-07-01 05:40:00 CDT,+72,+70,+71.5963,+69.082,+0,+3.89845,OFF
2004-07-01 05:45:00 CDT,+72,+70,+71.5625,+69.082,+0,+3.89845,OFF
2004-07-01 05:50:00 CDT,+72,+70,+71.5294,+69.082,+0,+3.89845,OFF
2004-07-01 05:55:00 CDT,+72,+70,+71.4969,+69.082,+0,+3.89845,OFF
2004-07-01 06:00:00 CDT,+72,+70,+71.4652,+69.082,+0,+3.89845,OFF
2004-07-01 06:05:00 CDT,+72,+70,+71.4417,+69.157,+0,+3.89845,OFF
2004-07-01 06:10:00 CDT,+72,+70,+71.4234,+69.232,+0,+3.89845,OFF
2004-07-01 06:15:00 CDT,+72,+70,+71.4086,+69.307,+0,+3.89845,OFF
2004-07-01 06:20:00 CDT,+72,+70,+71.3967,+69.382,+0,+3.89845,OFF
2004-07-01 06:25:00 CDT,+72,+70,+71.3874,+69.457,+0,+3.89845,OFF
2004-07-01 06:30:00 CDT,+72,+70,+71.3806,+69.532,+0,+3.89845,OFF
2004-07-01 06:35:00 CDT,+72,+70,+71.3763,+69.607,+0,+3.89845,OFF
2004-07-01 06:40:00 CDT,+72,+70,+71.3743,+69.682,+0,+3.89845,OFF
2004-07-01 06:45:00 CDT,+72,+70,+71.3746,+69.757,+0,+3.89845,OFF
2004-07-01 06:50:00 CDT,+72,+70,+71.3772,+69.832,+0,+3.89845,OFF
2004-07-01 06:55:00 CDT,+72,+70,+71.382,+69.907,+0,+3.89845,OFF
2004-07-01 07:00:00 CDT,+72,+70,+71.389,+69.982,+0,+3.89845,OFF
2004-07-01 07:05:00 CDT,+72,+70,+71.4071,+70.147,+0,+3.89845,OFF
2004-07-01 07:10:00 CDT,+72,+70,+71.4416,+70.312,+0,+3.89845,OFF
2004-07-01 07:15:00 CDT,+72,+70,+71.487,+70.477,+0,+3.89845,OFF
2004-07-01 07:20:00 CDT,+72,+70,+71.5416,+70.642,+0,+3.89845,OFF
2004-07-01 07:25:00 CDT,+72,+70,+71.6044,+70.807,+0,+3.89845,OFF
2004-07-01 07:30:00 CDT,+72,+70,+71.6857,+70.972,+0,+3.89845,OFF
2004-07-01 07:35:00 CDT,+72,+70,+71.7679,+71.137,+0,+3.89845,OFF
2004-07-01 07:40:00 CDT,+72,+70,+71.8577,+71.302,+0,+3.89845,OFF
2004-07-01 07:45:00 CDT,+72,+70,+71.9557,+71.467,+0,+3.89845,OFF
2004-07-01 07:50:00 CDT,+72,+70,+72.0602,+71.632,+0,+3.89845,OFF
2004-07-01 07:55:00 CDT,+72,+70,+72.1713,+71.797,+0,+3.89845,OFF
2004-07-01 08:00:00 CDT,+72,+70,+72.2894,+71.962,+0,+3.89845,OFF
2004-07-01 08:05:00 CDT,+72,+70,+72.418,+72.217,+0,+3.89845,OFF
2004-07-01 08:10:00 CDT,+72,+70,+71.0911,+72.472,+3.84666,+3.84666,COOL
2004-07-01 08:15:00 CDT,+72,+70,+71.9602,+72.727,+0,+3.84674,OFF
2004-07-01 08:20:00 CDT,+72,+70,+72.3896,+72.982,+0,+3.84674,OFF
2004-07-01 08:25:00 CDT,+72,+70,+71.3308,+73.237,+0,+3.8704,OFF
2004-07-01 08:30:00 CDT,+72,+70,+72.1878,+73.492,+0,+3.8704,OFF
2004-07-01 08:35:00 CDT,+72,+70,+71.5,+73.747,+3.89033,+3.89033,COOL
2004-07-01 08:40:00 CDT,+72,+70,+72.0523,+74.002,+0,+3.88981,OFF
2004-07-01 08:45:00 CDT,+72,+70,+71.8009,+74.257,+3.90855,+3.90855,COOL
2004-07-01 08:50:00 CDT,+72,+70,+72.0455,+74.512,+0,+3.90756,OFF
2004-07-01 08:55:00 CDT,+72,+70,+71.5291,+74.767,+3.91831,+3.91831,COOL
2004-07-01 09:00:00 CDT,+72,+70,+72.1684,+75.022,+0,+3.9203,OFF
2004-07-01 09:05:00 CDT,+72,+70,+71.3165,+75.187,+0,+3.93171,OFF
2004-07-01 09:10:00 CDT,+72,+70,+72.3728,+75.352,+0,+3.93171,OFF
