# file...... distribution_load.csv
# date...... Wed Jul 26 22:24:25 2017
# user...... hieutn
# host...... (null)
# target.... substation 52
# trigger... (none)
# interval.. 300
# limit..... 0
# timestamp,distribution_load,positive_sequence_voltage
2004-07-02 09:25:00 CDT,+327762-101434j,+2401+0i
2004-07-02 09:30:00 CDT,+315056-104860j,+2401+0i
2004-07-02 09:35:00 CDT,+254709-120836j,+2401+0i
2004-07-02 09:40:00 CDT,+184666-139351j,+2401+0i
2004-07-02 09:45:00 CDT,+350055-95256.3j,+2401+0i
2004-07-02 09:50:00 CDT,+427561-74429.6j,+2401+0i
2004-07-02 09:55:00 CDT,+394131-83497j,+2401+0i
2004-07-02 10:00:00 CDT,+354366-94866.3j,+2401+0i
2004-07-02 10:05:00 CDT,+280392-114772j,+2401+0i
2004-07-02 10:10:00 CDT,+257589-120853j,+2401+0i
2004-07-02 10:15:00 CDT,+281362-114526j,+2401+0i
2004-07-02 10:20:00 CDT,+309603-106873j,+2401+0i
2004-07-02 10:25:00 CDT,+345402-97165.8j,+2401+0i
2004-07-02 10:30:00 CDT,+342211-98137.6j,+2401+0i
2004-07-02 10:35:00 CDT,+351882-96960.8j,+2401+0i
2004-07-02 10:40:00 CDT,+383985-86909.6j,+2401+0i
2004-07-02 10:45:00 CDT,+374773-89462.4j,+2401+0i
2004-07-02 10:50:00 CDT,+397191-83382.7j,+2401+0i
2004-07-02 10:55:00 CDT,+397516-84497.7j,+2401+0i
2004-07-02 11:00:00 CDT,+406410-131163j,+2401+0i
2004-07-02 11:05:00 CDT,+402061-129591j,+2401+0i
2004-07-02 11:10:00 CDT,+394797-131501j,+2401+0i
2004-07-02 11:15:00 CDT,+406953-128125j,+2401+0i
2004-07-02 11:20:00 CDT,+406541-128357j,+2401+0i
2004-07-02 11:25:00 CDT,+421784-124229j,+2401+0i
2004-07-02 11:30:00 CDT,+456920-114399j,+2401+0i
2004-07-02 11:35:00 CDT,+450310-116076j,+2401+0i
2004-07-02 11:40:00 CDT,+422231-124069j,+2401+0i
2004-07-02 11:45:00 CDT,+406787-128400j,+2401+0i
2004-07-02 11:50:00 CDT,+422955-123973j,+2401+0i
2004-07-02 11:55:00 CDT,+451704-117334j,+2401+0i
2004-07-02 12:00:00 CDT,+460627-130353j,+2401+0i
2004-07-02 12:05:00 CDT,+406686-145196j,+2401+0i
2004-07-02 12:10:00 CDT,+413239-143338j,+2401+0i
2004-07-02 12:15:00 CDT,+427613-139614j,+2401+0i
2004-07-02 12:20:00 CDT,+441191-135923j,+2401+0i
2004-07-02 12:25:00 CDT,+468048-128339j,+2401+0i
2004-07-02 12:30:00 CDT,+485335-123336j,+2401+0i
2004-07-02 12:35:00 CDT,+477426-125547j,+2401+0i
2004-07-02 12:40:00 CDT,+493360-121177j,+2401+0i
2004-07-02 12:45:00 CDT,+464833-130345j,+2401+0i
2004-07-02 12:50:00 CDT,+461234-130088j,+2401+0i
2004-07-02 12:55:00 CDT,+476182-126087j,+2401+0i
2004-07-02 13:00:00 CDT,+450083-85529.9j,+2401+0i
2004-07-02 13:05:00 CDT,+460396-82756.2j,+2401+0i
2004-07-02 13:10:00 CDT,+469326-81470.3j,+2401+0i
2004-07-02 13:15:00 CDT,+466670-80866.4j,+2401+0i
2004-07-02 13:20:00 CDT,+454584-84123.8j,+2401+0i
2004-07-02 13:25:00 CDT,+438857-88522j,+2401+0i
2004-07-02 13:30:00 CDT,+440699-88082j,+2401+0i
2004-07-02 13:35:00 CDT,+442362-87623.1j,+2401+0i
2004-07-02 13:40:00 CDT,+460288-82594.3j,+2401+0i
2004-07-02 13:45:00 CDT,+477869-77765.1j,+2401+0i
2004-07-02 13:50:00 CDT,+496831-72442.4j,+2401+0i
2004-07-02 13:55:00 CDT,+486989-77881.4j,+2401+0i
2004-07-02 14:00:00 CDT,+459492-74938.7j,+2401+0i
2004-07-02 14:05:00 CDT,+457712-74065.5j,+2401+0i
2004-07-02 14:10:00 CDT,+471848-71468.3j,+2401+0i
2004-07-02 14:15:00 CDT,+441318-79844.3j,+2401+0i
2004-07-02 14:20:00 CDT,+472335-70240.9j,+2401+0i
2004-07-02 14:25:00 CDT,+498418-63119.5j,+2401+0i
2004-07-02 14:30:00 CDT,+520084-56948.9j,+2401+0i
2004-07-02 14:35:00 CDT,+535814-52761.4j,+2401+0i
2004-07-02 14:40:00 CDT,+532468-55036.2j,+2401+0i
2004-07-02 14:45:00 CDT,+522348-57879.7j,+2401+0i
2004-07-02 14:50:00 CDT,+535862-52553j,+2401+0i
2004-07-02 14:55:00 CDT,+574184-41760.3j,+2401+0i
2004-07-02 15:00:00 CDT,+525862-93925.9j,+2401+0i
2004-07-02 15:05:00 CDT,+524890-94178.5j,+2401+0i
2004-07-02 15:10:00 CDT,+519363-95851.8j,+2401+0i
2004-07-02 15:15:00 CDT,+506311-99596.9j,+2401+0i
2004-07-02 15:20:00 CDT,+501553-100695j,+2401+0i
2004-07-02 15:25:00 CDT,+532539-91898.4j,+2401+0i
2004-07-02 15:30:00 CDT,+551593-87857.3j,+2401+0i
2004-07-02 15:35:00 CDT,+540144-89989.6j,+2401+0i
2004-07-02 15:40:00 CDT,+531255-92371.5j,+2401+0i
2004-07-02 15:45:00 CDT,+497765-101910j,+2401+0i
2004-07-02 15:50:00 CDT,+500205-101240j,+2401+0i
2004-07-02 15:55:00 CDT,+493045-103192j,+2401+0i
2004-07-02 16:00:00 CDT,+536887-269087j,+2401+0i
2004-07-02 16:05:00 CDT,+562574-261728j,+2401+0i
2004-07-02 16:10:00 CDT,+592884-253065j,+2401+0i
2004-07-02 16:15:00 CDT,+580174-257839j,+2401+0i
2004-07-02 16:20:00 CDT,+570546-261878j,+2401+0i
2004-07-02 16:25:00 CDT,+585177-257799j,+2401+0i
2004-07-02 16:30:00 CDT,+515873-277620j,+2401+0i
2004-07-02 16:35:00 CDT,+553391-265343j,+2401+0i
2004-07-02 16:40:00 CDT,+527534-271182j,+2401+0i
2004-07-02 16:45:00 CDT,+533149-269410j,+2401+0i
2004-07-02 16:50:00 CDT,+547688-265613j,+2401+0i
2004-07-02 16:55:00 CDT,+569172-259634j,+2401+0i
2004-07-02 17:00:00 CDT,+588779-581338j,+2401+0i
2004-07-02 17:05:00 CDT,+569909-587151j,+2401+0i
2004-07-02 17:10:00 CDT,+586763-582139j,+2401+0i
2004-07-02 17:15:00 CDT,+550469-592951j,+2401+0i
2004-07-02 17:20:00 CDT,+566267-588188j,+2401+0i
2004-07-02 17:25:00 CDT,+584832-582581j,+2401+0i
2004-07-02 17:30:00 CDT,+600128-580657j,+2401+0i
2004-07-02 17:35:00 CDT,+594692-579822j,+2401+0i
2004-07-02 17:40:00 CDT,+609741-575453j,+2401+0i
2004-07-02 17:45:00 CDT,+633501-568465j,+2401+0i
2004-07-02 17:50:00 CDT,+659562-560650j,+2401+0i
2004-07-02 17:55:00 CDT,+631391-568792j,+2401+0i
2004-07-02 18:00:00 CDT,+623942-481926j,+2401+0i
2004-07-02 18:05:00 CDT,+608345-486523j,+2401+0i
2004-07-02 18:10:00 CDT,+579000-495104j,+2401+0i
2004-07-02 18:15:00 CDT,+574270-496532j,+2401+0i
2004-07-02 18:20:00 CDT,+570324-497236j,+2401+0i
2004-07-02 18:25:00 CDT,+555838-501410j,+2401+0i
2004-07-02 18:30:00 CDT,+604195-488683j,+2401+0i
2004-07-02 18:35:00 CDT,+599668-488226j,+2401+0i
2004-07-02 18:40:00 CDT,+591968-490906j,+2401+0i
2004-07-02 18:45:00 CDT,+570715-498582j,+2401+0i
2004-07-02 18:50:00 CDT,+549751-504789j,+2401+0i
2004-07-02 18:55:00 CDT,+527317-511526j,+2401+0i
2004-07-02 19:00:00 CDT,+475833-251441j,+2401+0i
2004-07-02 19:05:00 CDT,+470883-252685j,+2401+0i
2004-07-02 19:10:00 CDT,+483044-249225j,+2401+0i
2004-07-02 19:15:00 CDT,+507635-242398j,+2401+0i
2004-07-02 19:20:00 CDT,+466386-254009j,+2401+0i
2004-07-02 19:25:00 CDT,+459925-255796j,+2401+0i
2004-07-02 19:30:00 CDT,+431060-263598j,+2401+0i
2004-07-02 19:35:00 CDT,+445141-259661j,+2401+0i
2004-07-02 19:40:00 CDT,+437437-264287j,+2401+0i
2004-07-02 19:45:00 CDT,+404837-272363j,+2401+0i
2004-07-02 19:50:00 CDT,+390815-275105j,+2401+0i
2004-07-02 19:55:00 CDT,+376096-279107j,+2401+0i
2004-07-02 20:00:00 CDT,+365255-138780j,+2401+0i
2004-07-02 20:05:00 CDT,+385856-133102j,+2401+0i
2004-07-02 20:10:00 CDT,+384698-134906j,+2401+0i
2004-07-02 20:15:00 CDT,+377634-135578j,+2401+0i
2004-07-02 20:20:00 CDT,+374340-136486j,+2401+0i
2004-07-02 20:25:00 CDT,+364239-139205j,+2401+0i
2004-07-02 20:30:00 CDT,+367725-139596j,+2401+0i
2004-07-02 20:35:00 CDT,+330493-148376j,+2401+0i
2004-07-02 20:40:00 CDT,+378042-135374j,+2401+0i
2004-07-02 20:45:00 CDT,+372368-138082j,+2401+0i
2004-07-02 20:50:00 CDT,+259948-167268j,+2401+0i
2004-07-02 20:55:00 CDT,+312484-153182j,+2401+0i
2004-07-02 21:00:00 CDT,+308889-90969.9j,+2401+0i
2004-07-02 21:05:00 CDT,+290644-96025.4j,+2401+0i
2004-07-02 21:10:00 CDT,+264101-101924j,+2401+0i
2004-07-02 21:15:00 CDT,+290705-94728.6j,+2401+0i
2004-07-02 21:20:00 CDT,+265991-101392j,+2401+0i
2004-07-02 21:25:00 CDT,+241340-107849j,+2401+0i
2004-07-02 21:30:00 CDT,+272291-99606.3j,+2401+0i
2004-07-02 21:35:00 CDT,+258897-103303j,+2401+0i
2004-07-02 21:40:00 CDT,+271884-99805.9j,+2401+0i
2004-07-02 21:45:00 CDT,+259647-103081j,+2401+0i
2004-07-02 21:50:00 CDT,+272057-99548.3j,+2401+0i
2004-07-02 21:55:00 CDT,+214512-115028j,+2401+0i
2004-07-02 22:00:00 CDT,+227284-46134.2j,+2401+0i
2004-07-02 22:05:00 CDT,+195696-54401.4j,+2401+0i
2004-07-02 22:10:00 CDT,+243876-41789.1j,+2401+0i
2004-07-02 22:15:00 CDT,+187017-56700.7j,+2401+0i
2004-07-02 22:20:00 CDT,+217591-48638.3j,+2401+0i
2004-07-02 22:25:00 CDT,+206589-51530.9j,+2401+0i
2004-07-02 22:30:00 CDT,+219225-49296.2j,+2401+0i
2004-07-02 22:35:00 CDT,+217685-49737.6j,+2401+0i
2004-07-02 22:40:00 CDT,+206907-51433.2j,+2401+0i
2004-07-02 22:45:00 CDT,+206307-51632.1j,+2401+0i
2004-07-02 22:50:00 CDT,+209976-50612.9j,+2401+0i
2004-07-02 22:55:00 CDT,+218728-48403.1j,+2401+0i
2004-07-02 23:00:00 CDT,+187278-11243.3j,+2401+0i
2004-07-02 23:05:00 CDT,+181155-12866.6j,+2401+0i
2004-07-02 23:10:00 CDT,+159988-18399.7j,+2401+0i
2004-07-02 23:15:00 CDT,+194822-9364.7j,+2401+0i
2004-07-02 23:20:00 CDT,+137431-24208.7j,+2401+0i
2004-07-02 23:25:00 CDT,+190800-10332.2j,+2401+0i
2004-07-02 23:30:00 CDT,+179858-14613.5j,+2401+0i
2004-07-02 23:35:00 CDT,+187463-12442.2j,+2401+0i
2004-07-02 23:40:00 CDT,+192642-11064.5j,+2401+0i
2004-07-02 23:45:00 CDT,+156904-19150.5j,+2401+0i
2004-07-02 23:50:00 CDT,+157787-18929
