# file...... house_11_1.csv
# date...... Wed Jul 26 22:24:25 2017
# user...... hieutn
# host...... (null)
# target.... house 1933
# trigger... (none)
# interval.. 300
# limit..... 0
# timestamp,cooling_setpoint,heating_setpoint,air_temperature,outdoor_temperature,hvac_load,last_cooling_load,system_mode
2004-07-01 00:00:00 CDT,+72,+70,+71.0602,+78.982,+0,+0,OFF
2004-07-01 00:05:00 CDT,+72,+70,+71.5588,+78.817,+0,+0,OFF
2004-07-01 00:10:00 CDT,+72,+70,+71.8062,+78.652,+0,+0,OFF
2004-07-01 00:15:00 CDT,+72,+70,+71.9655,+78.487,+0,+0,OFF
2004-07-01 00:20:00 CDT,+72,+70,+72.092,+78.322,+0,+0,OFF
2004-07-01 00:25:00 CDT,+72,+70,+72.2045,+78.157,+0,+0,OFF
2004-07-01 00:30:00 CDT,+72,+70,+72.3094,+77.992,+0,+0,OFF
2004-07-01 00:35:00 CDT,+72,+70,+72.4089,+77.827,+0,+0,OFF
2004-07-01 00:40:00 CDT,+72,+70,+72.3435,+77.662,+3.58085,+3.58085,COOL
2004-07-01 00:45:00 CDT,+72,+70,+71.7658,+77.497,+0,+3.58241,OFF
2004-07-01 00:50:00 CDT,+72,+70,+72.2201,+77.332,+0,+3.58241,OFF
2004-07-01 00:55:00 CDT,+72,+70,+72.4306,+77.167,+0,+3.58241,OFF
2004-07-01 01:00:00 CDT,+72,+70,+71.2777,+77.002,+0,+3.56526,OFF
2004-07-01 01:05:00 CDT,+72,+70,+72.0302,+76.837,+0,+3.56526,OFF
2004-07-01 01:10:00 CDT,+72,+70,+72.3362,+76.672,+0,+3.56526,OFF
2004-07-01 01:15:00 CDT,+72,+70,+72.4881,+76.507,+0,+3.56526,OFF
2004-07-01 01:20:00 CDT,+72,+70,+71.6556,+76.342,+0,+3.54692,OFF
2004-07-01 01:25:00 CDT,+72,+70,+72.1641,+76.177,+0,+3.54692,OFF
2004-07-01 01:30:00 CDT,+72,+70,+72.3804,+76.012,+0,+3.54692,OFF
2004-07-01 01:35:00 CDT,+72,+70,+72.4949,+75.847,+0,+3.54692,OFF
2004-07-01 01:40:00 CDT,+72,+70,+71.6725,+75.682,+0,+3.52935,OFF
2004-07-01 01:45:00 CDT,+72,+70,+72.1479,+75.517,+0,+3.52935,OFF
2004-07-01 01:50:00 CDT,+72,+70,+72.3464,+75.352,+0,+3.52935,OFF
2004-07-01 01:55:00 CDT,+72,+70,+72.4485,+75.187,+0,+3.52935,OFF
2004-07-01 02:00:00 CDT,+72,+70,+71.5541,+75.022,+3.50968,+3.50968,COOL
2004-07-01 02:05:00 CDT,+72,+70,+71.8461,+74.857,+0,+3.50974,OFF
2004-07-01 02:10:00 CDT,+72,+70,+72.1855,+74.692,+0,+3.50974,OFF
2004-07-01 02:15:00 CDT,+72,+70,+72.3291,+74.527,+0,+3.50974,OFF
2004-07-01 02:20:00 CDT,+72,+70,+72.4039,+74.362,+0,+3.50974,OFF
2004-07-01 02:25:00 CDT,+72,+70,+72.4532,+74.197,+0,+3.50974,OFF
2004-07-01 02:30:00 CDT,+72,+70,+72.4917,+74.032,+0,+3.50974,OFF
2004-07-01 02:35:00 CDT,+72,+70,+71.4791,+73.867,+0,+3.47739,OFF
2004-07-01 02:40:00 CDT,+72,+70,+72.0146,+73.702,+0,+3.47739,OFF
2004-07-01 02:45:00 CDT,+72,+70,+72.2151,+73.537,+0,+3.47739,OFF
2004-07-01 02:50:00 CDT,+72,+70,+72.2999,+73.372,+0,+3.47739,OFF
2004-07-01 02:55:00 CDT,+72,+70,+72.3435,+73.207,+0,+3.47739,OFF
2004-07-01 03:00:00 CDT,+72,+70,+72.371,+73.042,+0,+3.47739,OFF
2004-07-01 03:05:00 CDT,+72,+70,+72.3902,+72.877,+0,+3.47739,OFF
2004-07-01 03:10:00 CDT,+72,+70,+72.4055,+72.712,+0,+3.47739,OFF
2004-07-01 03:15:00 CDT,+72,+70,+72.4174,+72.547,+0,+3.47739,OFF
2004-07-01 03:20:00 CDT,+72,+70,+72.4265,+72.382,+0,+3.47739,OFF
2004-07-01 03:25:00 CDT,+72,+70,+72.4328,+72.217,+0,+3.47739,OFF
2004-07-01 03:30:00 CDT,+72,+70,+72.4369,+72.052,+0,+3.47739,OFF
2004-07-01 03:35:00 CDT,+72,+70,+72.4382,+71.887,+0,+3.47739,OFF
2004-07-01 03:40:00 CDT,+72,+70,+72.4364,+71.722,+0,+3.47739,OFF
2004-07-01 03:45:00 CDT,+72,+70,+72.4325,+71.557,+0,+3.47739,OFF
2004-07-01 03:50:00 CDT,+72,+70,+72.4273,+71.392,+0,+3.47739,OFF
2004-07-01 03:55:00 CDT,+72,+70,+72.421,+71.227,+0,+3.47739,OFF
2004-07-01 04:00:00 CDT,+72,+70,+72.4109,+71.062,+0,+3.47739,OFF
2004-07-01 04:05:00 CDT,+72,+70,+72.3982,+70.897,+0,+3.47739,OFF
2004-07-01 04:10:00 CDT,+72,+70,+72.3828,+70.732,+0,+3.47739,OFF
2004-07-01 04:15:00 CDT,+72,+70,+72.365,+70.567,+0,+3.47739,OFF
2004-07-01 04:20:00 CDT,+72,+70,+72.3449,+70.402,+0,+3.47739,OFF
2004-07-01 04:25:00 CDT,+72,+70,+72.3208,+70.237,+0,+3.47739,OFF
2004-07-01 04:30:00 CDT,+72,+70,+72.2969,+70.072,+0,+3.47739,OFF
2004-07-01 04:35:00 CDT,+72,+70,+72.2703,+69.907,+0,+3.47739,OFF
2004-07-01 04:40:00 CDT,+72,+70,+72.2414,+69.742,+0,+3.47739,OFF
2004-07-01 04:45:00 CDT,+72,+70,+72.2102,+69.577,+0,+3.47739,OFF
2004-07-01 04:50:00 CDT,+72,+70,+72.1769,+69.412,+0,+3.47739,OFF
