# file...... house_10_2.csv
# date...... Wed Jul 26 22:24:25 2017
# user...... hieutn
# host...... (null)
# target.... house 1836
# trigger... (none)
# interval.. 300
# limit..... 0
# timestamp,cooling_setpoint,heating_setpoint,air_temperature,outdoor_temperature,hvac_load,last_cooling_load,system_mode
2004-07-01 00:00:00 CDT,+72,+70,+70.2368,+78.982,+0,+0,OFF
2004-07-01 00:05:00 CDT,+72,+70,+71.1424,+78.817,+0,+0,OFF
2004-07-01 00:10:00 CDT,+72,+70,+71.5678,+78.652,+0,+0,OFF
2004-07-01 00:15:00 CDT,+72,+70,+71.8261,+78.487,+0,+0,OFF
2004-07-01 00:20:00 CDT,+72,+70,+72.0225,+78.322,+0,+0,OFF
2004-07-01 00:25:00 CDT,+72,+70,+72.1926,+78.157,+0,+0,OFF
2004-07-01 00:30:00 CDT,+72,+70,+72.348,+77.992,+0,+0,OFF
2004-07-01 00:35:00 CDT,+72,+70,+72.4933,+77.827,+0,+0,OFF
2004-07-01 00:40:00 CDT,+72,+70,+71.4917,+77.662,+0,+5.35359,OFF
2004-07-01 00:45:00 CDT,+72,+70,+72.1669,+77.497,+0,+5.35359,OFF
2004-07-01 00:50:00 CDT,+72,+70,+72.4766,+77.332,+0,+5.35359,OFF
2004-07-01 00:55:00 CDT,+72,+70,+71.4647,+77.167,+0,+5.33053,OFF
2004-07-01 01:00:00 CDT,+72,+70,+72.1818,+77.002,+0,+5.33053,OFF
2004-07-01 01:05:00 CDT,+72,+70,+72.494,+76.837,+0,+5.33053,OFF
2004-07-01 01:10:00 CDT,+72,+70,+71.5414,+76.672,+0,+5.30663,OFF
2004-07-01 01:15:00 CDT,+72,+70,+72.2009,+76.507,+0,+5.30663,OFF
2004-07-01 01:20:00 CDT,+72,+70,+72.4871,+76.342,+0,+5.30663,OFF
2004-07-01 01:25:00 CDT,+72,+70,+71.482,+76.177,+0,+5.28538,OFF
2004-07-01 01:30:00 CDT,+72,+70,+72.1508,+76.012,+0,+5.28538,OFF
2004-07-01 01:35:00 CDT,+72,+70,+72.4323,+75.847,+0,+5.28538,OFF
2004-07-01 01:40:00 CDT,+72,+70,+71.0513,+75.682,+0,+5.26273,OFF
2004-07-01 01:45:00 CDT,+72,+70,+71.951,+75.517,+0,+5.26273,OFF
2004-07-01 01:50:00 CDT,+72,+70,+72.303,+75.352,+0,+5.26273,OFF
2004-07-01 01:55:00 CDT,+72,+70,+72.4669,+75.187,+0,+5.26273,OFF
2004-07-01 02:00:00 CDT,+72,+70,+71.151,+75.022,+0,+5.2391,OFF
2004-07-01 02:05:00 CDT,+72,+70,+71.9445,+74.857,+0,+5.2391,OFF
2004-07-01 02:10:00 CDT,+72,+70,+72.25,+74.692,+0,+5.2391,OFF
2004-07-01 02:15:00 CDT,+72,+70,+72.3879,+74.527,+0,+5.2391,OFF
2004-07-01 02:20:00 CDT,+72,+70,+72.4656,+74.362,+0,+5.2391,OFF
2004-07-01 02:25:00 CDT,+72,+70,+70.7179,+74.197,+5.19816,+5.19816,COOL
2004-07-01 02:30:00 CDT,+72,+70,+71.7222,+74.032,+0,+5.19816,OFF
2004-07-01 02:35:00 CDT,+72,+70,+72.1042,+73.867,+0,+5.19816,OFF
2004-07-01 02:40:00 CDT,+72,+70,+72.2553,+73.702,+0,+5.19816,OFF
2004-07-01 02:45:00 CDT,+72,+70,+72.3253,+73.537,+0,+5.19816,OFF
2004-07-01 02:50:00 CDT,+72,+70,+72.3648,+73.372,+0,+5.19816,OFF
2004-07-01 02:55:00 CDT,+72,+70,+72.3911,+73.207,+0,+5.19816,OFF
2004-07-01 03:00:00 CDT,+72,+70,+72.4094,+73.042,+0,+5.19816,OFF
2004-07-01 03:05:00 CDT,+72,+70,+72.4212,+72.877,+0,+5.19816,OFF
2004-07-01 03:10:00 CDT,+72,+70,+72.4286,+72.712,+0,+5.19816,OFF
2004-07-01 03:15:00 CDT,+72,+70,+72.4313,+72.547,+0,+5.19816,OFF
2004-07-01 03:20:00 CDT,+72,+70,+72.4297,+72.382,+0,+5.19816,OFF
2004-07-01 03:25:00 CDT,+72,+70,+72.4239,+72.217,+0,+5.19816,OFF
2004-07-01 03:30:00 CDT,+72,+70,+72.4149,+72.052,+0,+5.19816,OFF
2004-07-01 03:35:00 CDT,+72,+70,+72.4015,+71.887,+0,+5.19816,OFF
2004-07-01 03:40:00 CDT,+72,+70,+72.3833,+71.722,+0,+5.19816,OFF
2004-07-01 03:45:00 CDT,+72,+70,+72.3623,+71.557,+0,+5.19816,OFF
2004-07-01 03:50:00 CDT,+72,+70,+72.3395,+71.392,+0,+5.19816,OFF
2004-07-01 03:55:00 CDT,+72,+70,+72.3156,+71.227,+0,+5.19816,OFF
2004-07-01 04:00:00 CDT,+72,+70,+72.2855,+71.062,+0,+5.19816,OFF
2004-07-01 04:05:00 CDT,+72,+70,+72.2516,+70.897,+0,+5.19816,OFF
2004-07-01 04:10:00 CDT,+72,+70,+72.2138,+70.732,+0,+5.19816,OFF
2004-07-01 04:15:00 CDT,+72,+70,+72.1726,+70.567,+0,+5.19816,OFF
2004-07-01 04:20:00 CDT,+72,+70,+72.1282,+70.402,+0,+5.19816,OFF
2004-07-01 04:25:00 CDT,+72,+70,+72.0777,+70.237,+0,+5.19816,OFF
2004-07-01 04:30:00 CDT,+72,+70,+72.0286,+70.072,+0,+5.19816,OFF
2004-07-01 04:35:00 CDT,+72,+70,+71.9755,+69.907,+0,+5.19816,OFF
2004-07-01 04:40:00 CDT,+72,+70,+71.9191,+69.742,+0,+5.19816,OFF
2004-07-01 04:45:00 CDT,+72,+70,+71.8599,+69.577,+0,+5.19816,OFF
2004-07-01 04:50:00 CDT,+72,+70,+71.7978,+69.412,+0,+5.19816,OFF
2004-07-01 04:55:00 CDT,+72,+70,+71.7331,+69.247,+0,+5.19816,OFF
2004-07-01 05:00:00 CDT,+72,+70,+71.6657,+69.082,+0,+5.19816,OFF
2004-07-01 05:05:00 CDT,+72,+70,+71.598,+69.082,+0,+5.19816,OFF
2004-07-01 05:10:00 CDT,+72,+70,+71.5434,+69.082,+0,+5.19816,OFF
2004-07-01 05:15:00 CDT,+72,+70,+71.4942,+69.082,+0,+5.19816,OFF
2004-07-01 05:20:00 CDT,+72,+70,+71.4475,+69.082,+0,+5.19816,OFF
2004-07-01 05:25:00 CDT,+72,+70,+71.4024,+69.082,+0,+5.19816,OFF
2004-07-01 05:30:00 CDT,+72,+70,+71.3587,+69.082,+0,+5.19816,OFF
2004-07-01 05:35:00 CDT,+72,+70,+71.3161,+69.082,+0,+5.19816,OFF
2004-07-01 05:40:00 CDT,+72,+70,+71.2747,+69.082,+0,+5.19816,OFF
