# file...... house_11_9.csv
# date...... Wed Jul 26 22:24:25 2017
# user...... hieutn
# host...... (null)
# target.... house 2003
# trigger... (none)
# interval.. 300
# limit..... 0
# timestamp,cooling_setpoint,heating_setpoint,air_temperature,outdoor_temperature,hvac_load,last_cooling_load,system_mode
2004-07-01 00:00:00 CDT,+72,+70,+69.6089,+78.982,+0,+0,OFF
2004-07-01 00:05:00 CDT,+72,+70,+70.2894,+78.817,+0,+0,OFF
2004-07-01 00:10:00 CDT,+72,+70,+70.612,+78.652,+0,+0,OFF
2004-07-01 00:15:00 CDT,+72,+70,+70.8232,+78.487,+0,+0,OFF
2004-07-01 00:20:00 CDT,+72,+70,+70.9967,+78.322,+0,+0,OFF
2004-07-01 00:25:00 CDT,+72,+70,+71.1548,+78.157,+0,+0,OFF
2004-07-01 00:30:00 CDT,+72,+70,+71.3039,+77.992,+0,+0,OFF
2004-07-01 00:35:00 CDT,+72,+70,+71.4464,+77.827,+0,+0,OFF
2004-07-01 00:40:00 CDT,+72,+70,+71.5828,+77.662,+0,+0,OFF
2004-07-01 00:45:00 CDT,+72,+70,+71.7135,+77.497,+0,+0,OFF
2004-07-01 00:50:00 CDT,+72,+70,+71.8386,+77.332,+0,+0,OFF
2004-07-01 00:55:00 CDT,+72,+70,+71.9583,+77.167,+0,+0,OFF
2004-07-01 01:00:00 CDT,+72,+70,+72.0726,+77.002,+0,+0,OFF
2004-07-01 01:05:00 CDT,+72,+70,+72.1777,+76.837,+0,+0,OFF
2004-07-01 01:10:00 CDT,+72,+70,+72.2791,+76.672,+0,+0,OFF
2004-07-01 01:15:00 CDT,+72,+70,+72.3759,+76.507,+0,+0,OFF
2004-07-01 01:20:00 CDT,+72,+70,+72.4679,+76.342,+0,+0,OFF
2004-07-01 01:25:00 CDT,+72,+70,+71.2242,+76.177,+0,+3.03193,OFF
2004-07-01 01:30:00 CDT,+72,+70,+72.0073,+76.012,+0,+3.03193,OFF
2004-07-01 01:35:00 CDT,+72,+70,+72.2993,+75.847,+0,+3.03193,OFF
2004-07-01 01:40:00 CDT,+72,+70,+72.4411,+75.682,+0,+3.03193,OFF
2004-07-01 01:45:00 CDT,+72,+70,+70.8749,+75.517,+0,+3.01542,OFF
2004-07-01 01:50:00 CDT,+72,+70,+71.88,+75.352,+0,+3.01542,OFF
2004-07-01 01:55:00 CDT,+72,+70,+72.2303,+75.187,+0,+3.01542,OFF
2004-07-01 02:00:00 CDT,+72,+70,+72.3814,+75.022,+0,+3.01542,OFF
2004-07-01 02:05:00 CDT,+72,+70,+72.4674,+74.857,+0,+3.01542,OFF
2004-07-01 02:10:00 CDT,+72,+70,+71.0405,+74.692,+0,+2.99558,OFF
2004-07-01 02:15:00 CDT,+72,+70,+71.9079,+74.527,+0,+2.99558,OFF
2004-07-01 02:20:00 CDT,+72,+70,+72.2057,+74.362,+0,+2.99558,OFF
2004-07-01 02:25:00 CDT,+72,+70,+72.3299,+74.197,+0,+2.99558,OFF
2004-07-01 02:30:00 CDT,+72,+70,+72.3995,+74.032,+0,+2.99558,OFF
2004-07-01 02:35:00 CDT,+72,+70,+72.4499,+73.867,+0,+2.99558,OFF
2004-07-01 02:40:00 CDT,+72,+70,+72.4918,+73.702,+0,+2.99558,OFF
2004-07-01 02:45:00 CDT,+72,+70,+71.3483,+73.537,+0,+2.96639,OFF
2004-07-01 02:50:00 CDT,+72,+70,+71.9737,+73.372,+0,+2.96639,OFF
