# file...... house_14_11.csv
# date...... Wed Jul 26 22:24:25 2017
# user...... hieutn
# host...... (null)
# target.... house 2340
# trigger... (none)
# interval.. 300
# limit..... 0
# timestamp,cooling_setpoint,heating_setpoint,air_temperature,outdoor_temperature,hvac_load,last_cooling_load,system_mode
2004-07-01 00:00:00 CDT,+72,+70,+70.3693,+78.982,+0,+0,OFF
2004-07-01 00:05:00 CDT,+72,+70,+71.1584,+78.817,+0,+0,OFF
2004-07-01 00:10:00 CDT,+72,+70,+71.5248,+78.652,+0,+0,OFF
2004-07-01 00:15:00 CDT,+72,+70,+71.7552,+78.487,+0,+0,OFF
2004-07-01 00:20:00 CDT,+72,+70,+71.9382,+78.322,+0,+0,OFF
2004-07-01 00:25:00 CDT,+72,+70,+72.1014,+78.157,+0,+0,OFF
2004-07-01 00:30:00 CDT,+72,+70,+72.253,+77.992,+0,+0,OFF
2004-07-01 00:35:00 CDT,+72,+70,+72.3961,+77.827,+0,+0,OFF
2004-07-01 00:40:00 CDT,+72,+70,+71.5089,+77.662,+3.58053,+3.58053,COOL
2004-07-01 00:45:00 CDT,+72,+70,+71.8692,+77.497,+0,+3.5828,OFF
2004-07-01 00:50:00 CDT,+72,+70,+72.3322,+77.332,+0,+3.5828,OFF
2004-07-01 00:55:00 CDT,+72,+70,+71.2694,+77.167,+3.57019,+3.57019,COOL
2004-07-01 01:00:00 CDT,+72,+70,+71.9495,+77.002,+0,+3.56994,OFF
2004-07-01 01:05:00 CDT,+72,+70,+72.3806,+76.837,+0,+3.56994,OFF
2004-07-01 01:10:00 CDT,+72,+70,+71.0978,+76.672,+0,+3.55526,OFF
2004-07-01 01:15:00 CDT,+72,+70,+72.0479,+76.507,+0,+3.55526,OFF
2004-07-01 01:20:00 CDT,+72,+70,+72.4098,+76.342,+0,+3.55526,OFF
2004-07-01 01:25:00 CDT,+72,+70,+71.1882,+76.177,+0,+3.53984,OFF
2004-07-01 01:30:00 CDT,+72,+70,+72.0588,+76.012,+0,+3.53984,OFF
2004-07-01 01:35:00 CDT,+72,+70,+72.3885,+75.847,+0,+3.53984,OFF
2004-07-01 01:40:00 CDT,+72,+70,+71.0721,+75.682,+3.52638,+3.52638,COOL
2004-07-01 01:45:00 CDT,+72,+70,+71.915,+75.517,+0,+3.52713,OFF
2004-07-01 01:50:00 CDT,+72,+70,+72.2959,+75.352,+0,+3.52713,OFF
2004-07-01 01:55:00 CDT,+72,+70,+72.4633,+75.187,+0,+3.52713,OFF
