# file...... house_12_11.csv
# date...... Wed Jul 26 22:24:25 2017
# user...... hieutn
# host...... (null)
# target.... house 2126
# trigger... (none)
# interval.. 300
# limit..... 0
# timestamp,cooling_setpoint,heating_setpoint,air_temperature,outdoor_temperature,hvac_load,last_cooling_load,system_mode
2004-07-01 00:00:00 CDT,+72,+70,+72.1949,+78.982,+0,+0,OFF
2004-07-01 00:05:00 CDT,+72,+70,+71.4644,+78.817,+3.64151,+3.64151,COOL
2004-07-01 00:10:00 CDT,+72,+70,+72.2217,+78.652,+0,+3.64151,OFF
2004-07-01 00:15:00 CDT,+72,+70,+71.5296,+78.487,+3.63226,+3.63226,COOL
2004-07-01 00:20:00 CDT,+72,+70,+72.1632,+78.322,+0,+3.63213,OFF
2004-07-01 00:25:00 CDT,+72,+70,+72.0723,+78.157,+3.6216,+3.6216,COOL
2004-07-01 00:30:00 CDT,+72,+70,+72.0113,+77.992,+0,+3.62211,OFF
2004-07-01 00:35:00 CDT,+72,+70,+72.4368,+77.827,+0,+3.62211,OFF
2004-07-01 00:40:00 CDT,+72,+70,+71.6976,+77.662,+0,+3.60968,OFF
2004-07-01 00:45:00 CDT,+72,+70,+72.2747,+77.497,+0,+3.60968,OFF
2004-07-01 00:50:00 CDT,+72,+70,+71.9677,+77.332,+3.59847,+3.59847,COOL
2004-07-01 00:55:00 CDT,+72,+70,+71.9694,+77.167,+0,+3.59515,OFF
2004-07-01 01:00:00 CDT,+72,+70,+72.3623,+77.002,+0,+3.59515,OFF
2004-07-01 01:05:00 CDT,+72,+70,+71.5368,+76.837,+3.5848,+3.5848,COOL
2004-07-01 01:10:00 CDT,+72,+70,+72.0164,+76.672,+0,+3.58541,OFF
2004-07-01 01:15:00 CDT,+72,+70,+72.3523,+76.507,+0,+3.58541,OFF
2004-07-01 01:20:00 CDT,+72,+70,+72.135,+76.342,+3.56919,+3.56919,COOL
2004-07-01 01:25:00 CDT,+72,+70,+71.8773,+76.177,+0,+3.56879,OFF
2004-07-01 01:30:00 CDT,+72,+70,+72.2644,+76.012,+0,+3.56879,OFF
2004-07-01 01:35:00 CDT,+72,+70,+72.4389,+75.847,+0,+3.56879,OFF
2004-07-01 01:40:00 CDT,+72,+70,+71.3007,+75.682,+0,+3.55412,OFF
2004-07-01 01:45:00 CDT,+72,+70,+72.0074,+75.517,+0,+3.55412,OFF
2004-07-01 01:50:00 CDT,+72,+70,+72.2903,+75.352,+0,+3.55412,OFF
