# file...... house_14_3.csv
# date...... Wed Jul 26 22:24:25 2017
# user...... hieutn
# host...... (null)
# target.... house 2269
# trigger... (none)
# interval.. 300
# limit..... 0
# timestamp,cooling_setpoint,heating_setpoint,air_temperature,outdoor_temperature,hvac_load,last_cooling_load,system_mode
2004-07-01 00:00:00 CDT,+72,+70,+69.8766,+78.982,+0,+0,OFF
2004-07-01 00:05:00 CDT,+72,+70,+70.6001,+78.817,+0,+0,OFF
2004-07-01 00:10:00 CDT,+72,+70,+70.9414,+78.652,+0,+0,OFF
2004-07-01 00:15:00 CDT,+72,+70,+71.1599,+78.487,+0,+0,OFF
2004-07-01 00:20:00 CDT,+72,+70,+71.3359,+78.322,+0,+0,OFF
2004-07-01 00:25:00 CDT,+72,+70,+71.4942,+78.157,+0,+0,OFF
2004-07-01 00:30:00 CDT,+72,+70,+71.6423,+77.992,+0,+0,OFF
2004-07-01 00:35:00 CDT,+72,+70,+71.7831,+77.827,+0,+0,OFF
2004-07-01 00:40:00 CDT,+72,+70,+71.9172,+77.662,+0,+0,OFF
2004-07-01 00:45:00 CDT,+72,+70,+72.0451,+77.497,+0,+0,OFF
2004-07-01 00:50:00 CDT,+72,+70,+72.1668,+77.332,+0,+0,OFF
2004-07-01 00:55:00 CDT,+72,+70,+72.2827,+77.167,+0,+0,OFF
2004-07-01 01:00:00 CDT,+72,+70,+72.3928,+77.002,+0,+0,OFF
2004-07-01 01:05:00 CDT,+72,+70,+72.4967,+76.837,+0,+0,OFF
2004-07-01 01:10:00 CDT,+72,+70,+71.5668,+76.672,+0,+3.5558,OFF
2004-07-01 01:15:00 CDT,+72,+70,+72.1467,+76.507,+0,+3.5558,OFF
2004-07-01 01:20:00 CDT,+72,+70,+72.3896,+76.342,+0,+3.5558,OFF
2004-07-01 01:25:00 CDT,+72,+70,+71.5328,+76.177,+3.53976,+3.53976,COOL
2004-07-01 01:30:00 CDT,+72,+70,+71.7729,+76.012,+0,+3.54024,OFF
2004-07-01 01:35:00 CDT,+72,+70,+72.2204,+75.847,+0,+3.54024,OFF
2004-07-01 01:40:00 CDT,+72,+70,+72.4129,+75.682,+0,+3.54024,OFF
2004-07-01 01:45:00 CDT,+72,+70,+71.419,+75.517,+3.52289,+3.52289,COOL
2004-07-01 01:50:00 CDT,+72,+70,+71.7677,+75.352,+0,+3.52309,OFF
2004-07-01 01:55:00 CDT,+72,+70,+72.1911,+75.187,+0,+3.52309,OFF
2004-07-01 02:00:00 CDT,+72,+70,+72.3674,+75.022,+0,+3.52309,OFF
2004-07-01 02:05:00 CDT,+72,+70,+72.4625,+74.857,+0,+3.52309,OFF
2004-07-01 02:10:00 CDT,+72,+70,+70.9435,+74.692,+0,+3.50094,OFF
2004-07-01 02:15:00 CDT,+72,+70,+71.8678,+74.527,+0,+3.50094,OFF
2004-07-01 02:20:00 CDT,+72,+70,+72.1905,+74.362,+0,+3.50094,OFF
2004-07-01 02:25:00 CDT,+72,+70,+72.324,+74.197,+0,+3.50094,OFF
2004-07-01 02:30:00 CDT,+72,+70,+72.396,+74.032,+0,+3.50094,OFF
2004-07-01 02:35:00 CDT,+72,+70,+72.446,+73.867,+0,+3.50094,OFF
2004-07-01 02:40:00 CDT,+72,+70,+72.4863,+73.702,+0,+3.50094,OFF
2004-07-01 02:45:00 CDT,+72,+70,+71.1209,+73.537,+0,+3.46849,OFF
2004-07-01 02:50:00 CDT,+72,+70,+71.8892,+73.372,+0,+3.46849,OFF
2004-07-01 02:55:00 CDT,+72,+70,+72.1481,+73.207,+0,+3.46849,OFF
2004-07-01 03:00:00 CDT,+72,+70,+72.2465,+73.042,+0,+3.46849,OFF
2004-07-01 03:05:00 CDT,+72,+70,+72.2917,+72.877,+0,+3.46849,OFF
2004-07-01 03:10:00 CDT,+72,+70,+72.3186,+72.712,+0,+3.46849,OFF
