# file...... distribution_load.csv,,,,,
# date...... Tue Sep 05 17:22:18 2017,,,,,
# user...... swathi,,,,,
# host...... (null),,,,,
# target.... substation 52,,,,,
# trigger... (none),,,,,
# interval.. 60,,,,,
# limit..... 0,,,,,
# timestamp,distribution_load, positive_sequence_voltage,,,
2000-07-01 11:11:00 EDT,+331945-208987j,+2401+0i,,,331945
2000-07-01 11:12:00 EDT,+327777-210250j,+2401+0i,,,327777
2000-07-01 11:13:00 EDT,+318981-212641j,+2401+0i,,,318981
2000-07-01 11:14:00 EDT,+344986-205423j,+2401+0i,,,344986
2000-07-01 11:15:00 EDT,+339172-207010j,+2401+0i,,,339172
2000-07-01 11:16:00 EDT,+316333-213156j,+2401+0i,,,316333
2000-07-01 11:17:00 EDT,+293994-219446j,+2401+0i,,,293994
2000-07-01 11:18:00 EDT,+315342-213661j,+2401+0i,,,315342
2000-07-01 11:19:00 EDT,+357132-202082j,+2401+0i,,,357132
2000-07-01 11:20:00 EDT,+373404-197706j,+2401+0i,,,373404
2000-07-01 11:21:00 EDT,+313405-213932j,+2401+0i,,,313405
2000-07-01 11:22:00 EDT,+272873-225198j,+2401+0i,,,272873
2000-07-01 11:23:00 EDT,+330070-209556j,+2401+0i,,,330070
2000-07-01 11:24:00 EDT,+382178-195451j,+2401+0i,,,382178
2000-07-01 11:25:00 EDT,+342702-206182j,+2401+0i,,,342702
2000-07-01 11:26:00 EDT,+316813-213163j,+2401+0i,,,316813
2000-07-01 11:27:00 EDT,+298744-218075j,+2401+0i,,,298744
2000-07-01 11:28:00 EDT,+312376-214349j,+2401+0i,,,312376
2000-07-01 11:29:00 EDT,+360157-201484j,+2401+0i,,,360157
2000-07-01 11:30:00 EDT,+369276-198888j,+2401+0i,,,369276
2000-07-01 11:31:00 EDT,+343875-205711j,+2401+0i,,,343875
2000-07-01 11:32:00 EDT,+319653-212358j,+2401+0i,,,319653
2000-07-01 11:33:00 EDT,+317220-213150j,+2401+0i,,,317220
2000-07-01 11:34:00 EDT,+335698-208108j,+2401+0i,,,335698
2000-07-01 11:35:00 EDT,+362277-200834j,+2401+0i,,,362277
2000-07-01 11:36:00 EDT,+637607-123895j,+2401+0i,,,637607
2000-07-01 11:37:00 EDT,+644914-121792j,+2401+0i,,,644914
2000-07-01 11:38:00 EDT,+636395-124254j,+2401+0i,,,636395
2000-07-01 11:39:00 EDT,+587525-137962j,+2401+0i,,,587525
2000-07-01 11:40:00 EDT,+618552-129315j,+2401+0i,,,618552
2000-07-01 11:41:00 EDT,+616456-129807j,+2401+0i,,,616456
2000-07-01 11:42:00 EDT,+650079-120439j,+2401+0i,,,650079
2000-07-01 11:43:00 EDT,+647710-120977j,+2401+0i,,,647710
2000-07-01 11:44:00 EDT,+608944-131977j,+2401+0i,,,608944
2000-07-01 11:45:00 EDT,+595626-135634j,+2401+0i,,,595626
2000-07-01 11:46:00 EDT,+633207-125096j,+2401+0i,,,633207
2000-07-01 11:47:00 EDT,+656948-118385j,+2401+0i,,,656948
2000-07-01 11:48:00 EDT,+652457-119881j,+2401+0i,,,652457
2000-07-01 11:49:00 EDT,+608145-132174j,+2401+0i,,,608145
2000-07-01 11:50:00 EDT,+618618-129153j,+2401+0i,,,618618
2000-07-01 11:51:00 EDT,+643572-122126j,+2401+0i,,,643572
2000-07-01 11:52:00 EDT,+629218-126380j,+2401+0i,,,629218
2000-07-01 11:53:00 EDT,+642521-122647j,+2401+0i,,,642521
2000-07-01 11:54:00 EDT,+627355-126678j,+2401+0i,,,627355
2000-07-01 11:55:00 EDT,+630416-125785j,+2401+0i,,,630416
2000-07-01 11:56:00 EDT,+661950-116772j,+2401+0i,,,661950
2000-07-01 11:57:00 EDT,+639377-123612j,+2401+0i,,,639377
2000-07-01 11:58:00 EDT,+618487-129457j,+2401+0i,,,618487
2000-07-01 11:59:00 EDT,+619288-129064j,+2401+0i,,,619288
2000-07-01 12:00:00 EDT,+660905-155598j,+2401+0i,,,660905
2000-07-01 12:01:00 EDT,+683315-149173j,+2401+0i,,,683315
